account_id,customer_id,branch_id,account_type,open_date,balance,currency,account_status
17173,24783,16,Savings,2023-04-19,9104.77,INR,Active
17174,6200,36,Savings,2024-05-31,9674.45,INR,Active
17175,18129,8,Business,2015-07-13,35365.16,INR,Active
17176,558,95,Savings,2016-07-07,55614.24,INR,Active
17177,17366,29,Savings,2023-08-23,90323.4,INR,Active
17178,6108,24,Premium,2019-12-12,25065.97,INR,Active
17179,40,59,Salary,2012-04-27,15746.61,INR,Active
17180,22263,6,Salary,2020-12-04,11854.32,INR,Active
17181,18038,18,Current,2024-01-03,8495.9,INR,Active
17182,20860,94,Savings,2019-07-31,28849.24,INR,Active
17183,16373,82,Premium,2012-12-14,29589.55,INR,Active
17184,12691,58,Salary,2025-01-31,1356.61,INR,Active
17185,19003,99,Current,2019-03-07,7113.29,INR,Dormant
17186,22151,61,Current,2019-07-09,4487.71,INR,Active
17187,24449,41,Savings,2024-01-04,9815.49,INR,Active
17188,9940,52,Savings,2019-01-28,2001.33,INR,Active
17189,13354,94,Savings,2016-07-25,26985.82,INR,Dormant
17190,16518,84,Premium,2021-10-21,42853.28,INR,Active
17191,23544,33,Salary,2015-10-06,6082.31,INR,Active
17192,24335,22,Premium,2020-09-17,3247.59,INR,Active
17193,13203,21,Savings,2016-02-07,14309.66,INR,Active
17194,16649,42,Savings,2012-08-03,8768.77,INR,Active
17195,13410,73,Business,2022-10-26,1206.36,INR,Active
17196,5231,90,Savings,2016-04-30,22370.77,INR,Dormant
17197,22904,49,Savings,2020-02-13,7035.1,INR,Active
17198,12200,27,Savings,2024-03-30,62373.32,INR,Active
17199,11928,27,Premium,2011-10-05,30704.61,INR,Active
17200,4172,98,Business,2021-07-07,40339.84,INR,Active
17201,15997,97,Savings,2016-06-05,5881.4,INR,Active
17202,24406,67,Savings,2019-05-18,1022.83,INR,Active
17203,3700,11,Savings,2012-01-26,5306.92,INR,Dormant
17204,9248,34,Premium,2012-12-20,18593.62,INR,Active
17205,21542,62,Savings,2023-12-18,7517.59,INR,Active
17206,22091,98,Savings,2012-08-18,2202.89,INR,Active
17207,6658,41,Savings,2023-12-12,25880.64,INR,Active
17208,18837,87,Business,2020-05-20,8563.59,INR,Active
17209,24440,5,Current,2016-04-25,6391.11,INR,Active
17210,13560,62,Savings,2019-01-13,4652.21,INR,Active
17211,14587,74,Premium,2019-10-29,3687.89,INR,Active
17212,21074,5,Savings,2022-04-14,37469.37,INR,Active
17213,16453,31,Savings,2018-07-29,28662.06,INR,Closed
17214,10820,40,Savings,2019-03-27,20980.8,INR,Active
17215,5676,38,Savings,2020-03-02,13396.53,INR,Active
17216,9124,69,Savings,2012-12-13,8906.21,INR,Active
17217,15368,13,Savings,2014-10-08,7672.75,INR,Active
17218,3147,61,Salary,2015-06-29,10884.34,INR,Active
17219,3852,40,Savings,2021-06-16,26048.71,INR,Active
17220,11732,79,Savings,2023-10-09,14233.94,INR,Dormant
17221,9171,87,Savings,2013-06-09,17752.4,INR,Active
17222,11712,89,Premium,2014-09-30,5703.91,INR,Active
17223,20949,34,Savings,2013-04-15,28632.52,INR,Active
17224,14155,76,Current,2020-05-06,22413.05,INR,Active
17225,8700,41,Salary,2018-04-13,2725.29,INR,Active
17226,11675,19,Savings,2020-05-06,6499.92,INR,Active
17227,14524,1,Premium,2024-10-08,9868.51,INR,Active
17228,15919,68,Savings,2021-12-23,5723.5,INR,Active
17229,2370,92,Savings,2012-10-07,9384.74,INR,Active
17230,7398,100,Savings,2024-02-15,6058.25,INR,Active
17231,1509,83,Savings,2016-05-30,6326.0,INR,Active
17232,12528,45,Savings,2015-09-23,173211.79,INR,Active
17233,24945,26,Premium,2023-11-23,93847.39,INR,Active
17234,2113,72,Premium,2013-12-30,984.54,INR,Active
17235,17233,100,Savings,2013-05-08,8838.91,INR,Active
17236,8304,4,Savings,2021-05-03,6884.54,INR,Active
17237,10974,14,Business,2013-06-11,10212.86,INR,Active
17238,566,34,Savings,2018-05-27,31904.25,INR,Active
17239,16874,97,Savings,2012-05-27,3128.31,INR,Active
17240,2414,80,Salary,2022-11-01,6020.52,INR,Active
17241,24167,5,Salary,2018-12-02,108976.34,INR,Active
17242,14326,82,Current,2019-05-15,66878.04,INR,Active
17243,646,77,Current,2024-01-09,3432.24,INR,Closed
17244,3258,15,Salary,2016-10-15,5161.17,INR,Active
17245,6715,42,Savings,2015-08-13,22987.04,INR,Active
17246,2723,23,Savings,2020-03-02,12119.53,INR,Closed
17247,4364,89,Savings,2019-03-30,59562.85,INR,Active
17248,6109,40,Savings,2016-05-28,12096.12,INR,Active
17249,13690,36,Salary,2017-12-09,17612.9,INR,Active
17250,6506,63,Current,2012-06-28,7057.36,INR,Active
17251,3028,3,Savings,2025-06-02,6058.27,INR,Active
17252,10268,52,Savings,2017-12-12,24693.07,INR,Active
17253,17102,52,Business,2016-01-06,2475.75,INR,Active
17254,22102,28,Savings,2011-10-19,37624.69,INR,Active
17255,17435,70,Premium,2020-04-16,9211.69,INR,Active
17256,15568,75,Savings,2023-11-23,907.36,INR,Active
17257,18509,43,Current,2015-07-13,94187.66,INR,Active
17258,2414,59,Savings,2021-02-03,3366.98,INR,Active
17259,12343,80,Savings,2023-04-18,15931.3,INR,Active
17260,14114,77,Savings,2023-09-21,55976.57,INR,Active
17261,12774,92,Salary,2025-06-07,4947.23,INR,Active
17262,3485,14,Savings,2018-06-21,249261.68,INR,Active
17263,13661,74,Premium,2016-05-26,20289.91,INR,Active
17264,765,19,Salary,2016-04-04,33371.14,INR,Active
17265,7967,29,Salary,2024-04-25,22220.68,INR,Active
17266,19194,86,Current,2013-01-13,47656.97,INR,Active
17267,12758,49,Premium,2015-03-20,10089.53,INR,Active
17268,9161,25,Savings,2024-02-29,485.42,INR,Active
17269,2579,38,Savings,2020-06-17,38919.41,INR,Active
17270,10855,48,Premium,2019-07-07,16065.69,INR,Active
17271,4652,82,Salary,2023-09-06,6105.91,INR,Active
17272,8010,1,Savings,2018-07-17,67396.05,INR,Active
17273,696,14,Salary,2012-04-01,8425.85,INR,Active
17274,1782,58,Savings,2025-04-29,6902.76,INR,Active
17275,11700,91,Savings,2014-09-13,12120.13,INR,Active
17276,2728,73,Savings,2021-12-20,16836.46,INR,Active
17277,16536,82,Savings,2017-12-26,7045.13,INR,Active
17278,6688,53,Premium,2022-06-16,25992.61,INR,Active
17279,14985,70,Savings,2011-10-04,17022.66,INR,Active
17280,11036,38,Savings,2013-07-25,4091.5,INR,Dormant
17281,2191,1,Salary,2021-04-18,7818.02,INR,Active
17282,813,27,Salary,2017-10-19,6643.89,INR,Active
17283,594,12,Salary,2013-06-26,12805.55,INR,Active
17284,21046,62,Savings,2025-06-18,16337.28,INR,Active
17285,13910,58,Current,2022-11-07,1598.8,INR,Dormant
17286,18420,93,Savings,2013-01-29,11477.48,INR,Active
17287,22230,38,Current,2013-11-04,2876.02,INR,Active
17288,18887,29,Savings,2024-08-04,9356.33,INR,Active
17289,14390,42,Savings,2020-11-07,1676.21,INR,Active
17290,628,96,Savings,2020-03-24,14293.81,INR,Active
17291,11154,37,Savings,2025-04-23,42905.92,INR,Active
17292,6595,6,Business,2015-08-15,13394.54,INR,Active
17293,4553,67,Premium,2022-12-02,17317.4,INR,Active
17294,20349,10,Premium,2011-09-20,568.07,INR,Active
17295,23934,66,Savings,2016-09-17,41340.41,INR,Active
17296,20093,67,Salary,2019-12-27,2697.5,INR,Active
17297,10451,99,Salary,2015-07-30,40647.21,INR,Active
17298,11556,99,Savings,2013-05-03,4886.46,INR,Active
17299,20095,95,Savings,2022-05-18,67043.86,INR,Active
17300,10103,63,Savings,2019-01-04,7885.21,INR,Active
17301,4653,79,Savings,2019-04-17,4409.13,INR,Active
17302,5319,32,Savings,2023-08-12,4397.09,INR,Active
17303,3297,48,Salary,2018-12-13,238444.38,INR,Active
17304,14073,84,Current,2012-12-13,4746.43,INR,Active
17305,4325,92,Current,2018-07-15,14069.82,INR,Active
17306,3458,65,Salary,2017-10-22,50552.7,INR,Active
17307,11535,78,Savings,2015-11-15,4267.72,INR,Active
17308,2089,97,Savings,2024-08-12,19359.39,INR,Active
17309,374,27,Savings,2025-04-18,14040.62,INR,Dormant
17310,19814,67,Savings,2016-06-25,114658.77,INR,Active
17311,1011,94,Savings,2014-10-05,5939.29,INR,Active
17312,17679,95,Savings,2023-03-31,3305.15,INR,Closed
17313,7008,36,Savings,2023-05-15,83356.45,INR,Active
17314,9972,1,Savings,2017-11-28,6774.75,INR,Active
17315,9786,81,Premium,2013-12-20,38485.39,INR,Active
17316,8834,89,Savings,2023-06-08,5529.2,INR,Active
17317,18802,35,Premium,2022-11-13,17232.46,INR,Closed
17318,1126,21,Current,2012-10-20,12446.34,INR,Active
17319,18404,24,Savings,2020-03-09,25787.29,INR,Active
17320,11166,15,Current,2023-10-20,8101.33,INR,Active
17321,13100,94,Savings,2012-11-23,5826.81,INR,Active
17322,20786,41,Premium,2016-05-29,2605.96,INR,Active
17323,15445,53,Savings,2020-03-31,41828.33,INR,Active
17324,8517,37,Current,2013-09-19,7547.25,INR,Active
17325,9555,40,Savings,2025-06-04,4352.48,INR,Active
17326,200,62,Salary,2017-05-21,28818.37,INR,Active
17327,20095,77,Savings,2012-10-20,45029.94,INR,Active
17328,3979,84,Savings,2019-01-21,2989.19,INR,Active
17329,21306,38,Premium,2012-10-20,28354.37,INR,Active
17330,5860,55,Salary,2023-03-12,7480.98,INR,Active
17331,19202,82,Business,2012-04-03,1253842.56,INR,Active
17332,2108,66,Salary,2021-09-06,10549.64,INR,Active
17333,4192,21,Business,2013-03-27,11583.19,INR,Active
17334,14281,94,Savings,2025-02-25,22454.68,INR,Active
17335,19338,91,Savings,2012-11-13,27082.07,INR,Active
17336,18947,81,Savings,2023-12-21,5814.23,INR,Active
17337,5136,52,Savings,2023-03-27,3967.25,INR,Active
17338,12610,3,Premium,2014-10-25,21482.55,INR,Active
17339,22356,76,Premium,2017-07-22,19809.48,INR,Active
17340,8110,80,Current,2013-04-09,1678.35,INR,Active
17341,18567,50,Savings,2022-11-13,6987.78,INR,Active
17342,24748,15,Savings,2016-10-31,11828.91,INR,Active
17343,112,3,Savings,2012-12-10,10796.62,INR,Active
17344,19104,43,Savings,2015-05-08,2303.83,INR,Active
17345,15735,71,Salary,2012-09-19,11594.91,INR,Active
17346,3866,32,Savings,2018-09-19,17299.76,INR,Active
17347,13311,19,Business,2022-02-07,21678.63,INR,Active
17348,18655,31,Savings,2016-10-23,2883.39,INR,Active
17349,1160,76,Savings,2015-01-17,23025.42,INR,Active
17350,18611,7,Salary,2020-11-03,4060.9,INR,Active
17351,24306,44,Savings,2020-09-26,62891.22,INR,Active
17352,15994,63,Savings,2017-11-07,5123.4,INR,Active
17353,8018,2,Savings,2017-07-15,9078.64,INR,Active
17354,816,12,Current,2025-03-04,17654.43,INR,Active
17355,544,66,Savings,2016-12-04,1360.45,INR,Active
17356,9039,58,Savings,2011-10-29,18373.02,INR,Active
17357,4642,35,Salary,2016-10-14,13455.36,INR,Active
17358,21975,67,Salary,2015-08-12,13678.44,INR,Active
17359,10872,18,Premium,2022-12-17,145627.33,INR,Active
17360,438,44,Savings,2018-06-09,7330.95,INR,Active
17361,8666,47,Business,2023-10-05,17171.81,INR,Active
17362,22177,44,Business,2018-03-21,1335.8,INR,Active
17363,13015,78,Savings,2022-05-11,7661.5,INR,Active
17364,7569,18,Salary,2013-03-02,20615.21,INR,Active
17365,17670,16,Savings,2014-08-31,95250.45,INR,Active
17366,12249,96,Current,2022-01-12,17357.93,INR,Active
17367,11523,46,Savings,2020-01-26,35037.69,INR,Active
17368,18368,94,Premium,2022-03-12,2611.45,INR,Active
17369,1183,46,Salary,2015-03-27,27957.04,INR,Active
17370,56,1,Savings,2018-05-22,24961.96,INR,Active
17371,1352,88,Savings,2017-10-10,2661.06,INR,Active
17372,20635,42,Savings,2024-03-12,5342.96,INR,Active
17373,7599,17,Savings,2022-03-24,13040.95,INR,Active
17374,3698,72,Savings,2015-12-19,11903.38,INR,Active
17375,11894,11,Savings,2019-07-05,2747.51,INR,Active
17376,18710,77,Savings,2019-11-12,28550.88,INR,Active
17377,4431,77,Savings,2020-07-27,13125.53,INR,Active
17378,22394,96,Savings,2019-04-02,18104.15,INR,Active
17379,20139,18,Savings,2025-02-07,2080.06,INR,Active
17380,2926,94,Current,2012-07-14,7545.61,INR,Active
17381,24274,49,Current,2013-03-01,10494.76,INR,Active
17382,15733,3,Savings,2023-01-30,5546.46,INR,Active
17383,15934,53,Savings,2020-07-23,10817.45,INR,Active
17384,1598,75,Savings,2014-03-18,10960.78,INR,Active
17385,18425,14,Savings,2020-05-19,16754.59,INR,Active
17386,7736,61,Premium,2022-08-02,17289.0,INR,Active
17387,15140,99,Savings,2022-08-25,124125.91,INR,Active
17388,18580,90,Savings,2017-03-31,12458.66,INR,Active
17389,4725,5,Salary,2020-08-05,14615.71,INR,Active
17390,3278,53,Savings,2015-05-11,11633.94,INR,Active
17391,3358,40,Savings,2012-06-08,24877.61,INR,Active
17392,15378,88,Savings,2024-04-20,6112.29,INR,Active
17393,13852,5,Savings,2015-12-24,1876.98,INR,Dormant
17394,19579,78,Savings,2013-01-20,6876.45,INR,Active
17395,1752,73,Savings,2023-10-06,7304.71,INR,Active
17396,24753,91,Savings,2013-11-19,4728.22,INR,Active
17397,24321,29,Savings,2016-03-16,54822.33,INR,Active
17398,4228,88,Savings,2022-12-16,17505.2,INR,Active
17399,674,59,Savings,2022-10-28,9516.35,INR,Active
17400,12750,94,Savings,2018-11-11,23783.59,INR,Active
17401,6433,75,Current,2023-04-17,6408.89,INR,Active
17402,16523,21,Current,2017-04-22,82985.2,INR,Active
17403,23940,16,Savings,2021-04-26,11651.18,INR,Active
17404,19396,89,Business,2012-03-12,8951.55,INR,Active
17405,535,45,Savings,2023-03-11,83202.66,INR,Active
17406,10056,78,Savings,2013-04-25,21799.0,INR,Active
17407,10989,10,Savings,2013-06-23,24427.22,INR,Active
17408,19086,47,Current,2017-12-26,4230.82,INR,Active
17409,10231,26,Savings,2019-03-29,11608.77,INR,Active
17410,23965,31,Salary,2017-10-31,4285.48,INR,Active
17411,22872,92,Savings,2016-06-04,667.79,INR,Dormant
17412,5435,100,Savings,2020-04-25,77597.14,INR,Active
17413,15132,38,Salary,2021-12-21,4204.81,INR,Active
17414,21360,78,Savings,2025-06-28,10316.7,INR,Active
17415,14238,62,Savings,2013-01-13,15031.67,INR,Active
17416,20508,71,Current,2018-07-02,15581.58,INR,Active
17417,5490,38,Savings,2018-05-14,2204.04,INR,Active
17418,16604,77,Savings,2014-10-26,14427.44,INR,Dormant
17419,11890,10,Savings,2022-08-22,44165.72,INR,Active
17420,5496,74,Savings,2019-02-25,13081.01,INR,Active
17421,17844,48,Salary,2014-11-05,4690.78,INR,Active
17422,6980,37,Savings,2024-07-23,34621.25,INR,Active
17423,559,15,Salary,2011-09-06,17705.49,INR,Active
17424,16633,1,Salary,2016-06-06,10513.68,INR,Active
17425,14827,62,Savings,2015-03-03,16329.91,INR,Active
17426,15418,68,Savings,2011-11-23,7471.44,INR,Active
17427,2218,41,Business,2024-01-06,65767.93,INR,Active
17428,17374,11,Salary,2024-01-29,4605.42,INR,Dormant
17429,20741,83,Business,2016-05-21,17628.46,INR,Active
17430,24958,84,Savings,2015-01-28,13264.22,INR,Active
17431,11510,9,Savings,2019-09-16,3398.4,INR,Active
17432,5889,69,Savings,2017-06-25,44047.04,INR,Active
17433,24929,6,Savings,2016-07-21,4975.94,INR,Active
17434,8790,97,Savings,2022-01-26,25260.28,INR,Active
17435,3219,20,Savings,2012-02-02,9530.73,INR,Active
17436,557,86,Salary,2025-02-06,6019.51,INR,Active
17437,19212,89,Savings,2022-01-20,24101.71,INR,Active
17438,9244,48,Premium,2025-01-01,33532.28,INR,Active
17439,2855,76,Salary,2015-12-25,16329.51,INR,Active
17440,20785,58,Savings,2018-07-21,21254.86,INR,Active
17441,13277,88,Savings,2014-05-28,8297.96,INR,Active
17442,11974,91,Business,2019-03-30,5535.32,INR,Active
17443,6322,97,Savings,2014-11-09,18400.31,INR,Active
17444,15770,96,Savings,2018-07-05,7170.24,INR,Active
17445,22154,87,Savings,2014-05-11,5705.39,INR,Active
17446,18538,89,Savings,2024-12-31,3368.69,INR,Dormant
17447,22768,47,Savings,2020-01-05,18059.71,INR,Active
17448,19720,33,Salary,2012-01-27,33474.69,INR,Active
17449,5311,93,Savings,2022-09-27,35929.12,INR,Active
17450,8574,97,Savings,2023-07-18,12685.56,INR,Active
17451,5182,82,Premium,2013-12-03,27072.36,INR,Active
17452,11355,45,Business,2021-04-16,262525.58,INR,Active
17453,5900,32,Premium,2013-11-07,35524.95,INR,Active
17454,16764,80,Savings,2014-12-28,3976.21,INR,Active
17455,16928,77,Savings,2024-08-26,10153.21,INR,Active
17456,468,84,Savings,2024-09-30,2791.13,INR,Active
17457,23172,21,Salary,2014-09-01,29149.69,INR,Active
17458,20101,26,Savings,2014-05-06,18101.7,INR,Active
17459,6588,37,Salary,2015-09-29,7504.3,INR,Active
17460,8117,68,Salary,2021-04-22,98766.94,INR,Active
17461,7891,94,Business,2016-01-14,1826.9,INR,Active
17462,4192,80,Savings,2015-05-08,3374.46,INR,Active
17463,8495,90,Savings,2019-09-20,1758.09,INR,Active
17464,24381,5,Savings,2016-09-12,22664.52,INR,Active
17465,24975,83,Savings,2020-11-14,37818.06,INR,Active
17466,4912,81,Business,2019-11-15,12901.32,INR,Active
17467,13708,19,Savings,2022-06-10,43738.68,INR,Dormant
17468,14595,72,Current,2021-04-02,26716.91,INR,Active
17469,13180,65,Salary,2014-12-23,13797.97,INR,Active
17470,14378,85,Business,2015-10-29,17613.68,INR,Active
17471,15836,56,Savings,2020-11-04,23213.48,INR,Active
17472,20440,17,Savings,2014-12-07,21970.97,INR,Active
17473,5438,16,Current,2012-06-11,26443.08,INR,Active
17474,889,43,Salary,2011-11-30,3323.96,INR,Active
17475,1485,96,Savings,2012-04-09,9763.85,INR,Active
17476,18317,100,Premium,2020-07-13,8554.21,INR,Active
17477,12937,68,Premium,2012-09-18,2412.58,INR,Active
17478,3949,78,Savings,2021-11-28,22824.08,INR,Active
17479,16842,33,Premium,2013-10-25,36577.21,INR,Closed
17480,4756,63,Savings,2024-06-23,64031.72,INR,Active
17481,22955,51,Salary,2019-01-02,1714.45,INR,Active
17482,14165,50,Salary,2019-02-02,10473.44,INR,Active
17483,6108,84,Savings,2024-05-19,128351.15,INR,Active
17484,12421,20,Savings,2023-01-08,6785.89,INR,Active
17485,24886,44,Savings,2023-11-14,5202.92,INR,Active
17486,9553,89,Current,2020-05-12,17201.5,INR,Active
17487,3630,41,Salary,2016-08-25,12255.78,INR,Active
17488,5243,81,Salary,2023-07-30,34986.99,INR,Active
17489,17512,2,Savings,2018-09-23,41922.34,INR,Active
17490,16935,70,Premium,2023-05-30,68731.13,INR,Active
17491,13182,75,Savings,2013-08-12,5762.27,INR,Active
17492,20804,45,Savings,2016-11-13,10365.81,INR,Active
17493,14979,83,Savings,2022-02-26,803.93,INR,Active
17494,14342,55,Savings,2020-03-19,17723.75,INR,Active
17495,17006,58,Premium,2018-08-23,5076.68,INR,Active
17496,6,37,Premium,2011-12-29,8525.97,INR,Active
17497,13297,27,Premium,2012-02-06,25852.65,INR,Active
17498,17376,15,Savings,2025-01-28,11804.94,INR,Active
17499,10913,3,Savings,2022-08-15,2675.18,INR,Active
17500,15835,81,Salary,2015-10-13,222413.38,INR,Active
17501,6452,86,Current,2021-04-22,93194.68,INR,Active
17502,2808,12,Salary,2018-04-03,21239.67,INR,Active
17503,23345,63,Salary,2021-08-27,80268.22,INR,Active
17504,21364,76,Savings,2017-05-10,22741.02,INR,Active
17505,9179,80,Savings,2013-11-18,6232.28,INR,Active
17506,8134,79,Premium,2017-01-16,8361.15,INR,Active
17507,22446,37,Salary,2022-12-21,3678.31,INR,Active
17508,6817,86,Business,2019-12-17,2268.82,INR,Active
17509,17984,60,Savings,2019-11-02,11752.5,INR,Active
17510,17511,11,Savings,2024-11-02,33405.01,INR,Dormant
17511,12077,1,Salary,2024-10-23,1263.05,INR,Active
17512,17658,6,Savings,2014-01-16,26309.71,INR,Active
17513,18679,69,Current,2013-05-25,10474.06,INR,Active
17514,22303,84,Business,2021-07-06,99309.28,INR,Active
17515,17039,12,Savings,2021-06-13,76425.05,INR,Active
17516,11217,96,Premium,2021-01-30,26960.33,INR,Active
17517,3006,15,Salary,2013-05-19,21151.82,INR,Active
17518,3769,74,Savings,2017-09-03,1414.75,INR,Dormant
17519,2539,28,Current,2022-09-02,32885.79,INR,Active
17520,14748,73,Savings,2022-06-04,85917.54,INR,Active
17521,24058,68,Current,2012-04-10,45369.49,INR,Active
17522,8182,92,Savings,2020-04-14,153039.93,INR,Active
17523,10846,45,Savings,2018-06-19,17779.94,INR,Active
17524,17329,18,Business,2020-09-21,6428.88,INR,Active
17525,14073,91,Savings,2018-09-05,1844.07,INR,Active
17526,12904,85,Current,2015-05-15,20686.95,INR,Active
17527,2685,90,Savings,2025-03-16,77678.92,INR,Active
17528,12339,50,Savings,2017-10-21,4425.94,INR,Active
17529,15692,87,Premium,2017-03-09,33926.48,INR,Active
17530,11916,60,Salary,2017-08-06,67182.06,INR,Active
17531,3372,57,Savings,2014-07-28,911.67,INR,Active
17532,5042,72,Business,2019-09-10,34314.38,INR,Active
17533,20278,97,Savings,2025-08-04,4959.31,INR,Active
17534,3651,91,Current,2013-07-05,52023.34,INR,Closed
17535,16928,78,Savings,2012-07-11,5631.72,INR,Active
17536,10248,90,Premium,2015-06-01,60729.72,INR,Active
17537,16561,17,Savings,2020-04-14,25770.3,INR,Active
17538,8790,13,Savings,2013-11-17,71050.96,INR,Active
17539,9809,15,Premium,2016-04-04,75723.26,INR,Active
17540,14581,59,Premium,2021-01-08,8363.22,INR,Active
17541,10128,49,Premium,2019-12-04,7969.62,INR,Active
17542,16988,43,Savings,2023-09-04,3427.65,INR,Active
17543,10063,61,Business,2021-04-06,12458.06,INR,Active
17544,24312,52,Salary,2016-08-12,13895.16,INR,Active
17545,22538,80,Savings,2020-11-19,17533.08,INR,Active
17546,21526,44,Current,2019-05-03,109392.7,INR,Active
17547,14295,3,Salary,2021-07-16,20703.26,INR,Active
17548,9044,82,Savings,2016-06-28,2333.77,INR,Active
17549,15376,50,Savings,2019-09-14,5479.2,INR,Active
17550,13998,76,Current,2018-11-17,23771.77,INR,Active
17551,21314,11,Salary,2022-11-29,5543.61,INR,Closed
17552,19418,3,Savings,2021-02-09,6376.92,INR,Active
17553,18944,47,Current,2013-10-06,34030.49,INR,Dormant
17554,19647,62,Business,2021-09-06,3084.14,INR,Active
17555,7077,72,Business,2025-07-06,14677.02,INR,Active
17556,23255,62,Salary,2024-12-11,5167.98,INR,Active
17557,3347,29,Premium,2016-07-27,4693.73,INR,Active
17558,4067,4,Savings,2018-07-20,12907.07,INR,Active
17559,8590,1,Current,2018-09-06,260263.1,INR,Active
17560,8753,6,Savings,2012-01-03,763.09,INR,Active
17561,15033,22,Current,2012-03-09,25288.48,INR,Active
17562,1772,93,Savings,2014-03-08,3239.43,INR,Active
17563,16345,34,Savings,2019-08-26,10973.05,INR,Active
17564,7532,43,Current,2011-08-26,28959.11,INR,Closed
17565,3651,60,Savings,2024-10-14,78500.23,INR,Active
17566,10219,79,Salary,2021-07-13,1623.48,INR,Dormant
17567,17344,23,Savings,2016-07-21,10490.39,INR,Active
17568,23677,27,Current,2020-11-16,18743.06,INR,Active
17569,16957,33,Business,2012-10-18,80355.91,INR,Active
17570,5693,59,Salary,2016-10-12,2163.57,INR,Dormant
17571,9776,24,Salary,2014-06-03,35909.5,INR,Active
17572,7756,15,Savings,2024-10-24,27815.39,INR,Active
17573,2446,66,Current,2018-02-01,26898.73,INR,Active
17574,5054,62,Salary,2012-03-03,19842.34,INR,Active
17575,16123,16,Premium,2024-12-31,14309.95,INR,Active
17576,3003,69,Savings,2014-06-03,29370.1,INR,Active
17577,7471,41,Savings,2022-01-01,2527.92,INR,Active
17578,3379,99,Savings,2014-10-22,17564.61,INR,Active
17579,21422,72,Salary,2016-12-07,16333.21,INR,Active
17580,18464,48,Current,2024-11-21,31737.58,INR,Active
17581,6957,49,Savings,2025-02-05,7168.11,INR,Active
17582,12350,8,Current,2011-11-30,7854.96,INR,Active
17583,13257,15,Premium,2023-08-02,14047.19,INR,Active
17584,21920,6,Savings,2012-03-07,8836.75,INR,Active
17585,1372,86,Salary,2021-06-22,118658.55,INR,Active
17586,21237,64,Savings,2021-10-14,13050.57,INR,Active
17587,9695,37,Savings,2021-07-21,10821.58,INR,Active
17588,19305,47,Savings,2024-01-13,55625.79,INR,Active
17589,12498,50,Savings,2015-12-19,834.27,INR,Active
17590,16581,51,Savings,2018-05-15,76016.12,INR,Dormant
17591,4647,23,Current,2023-03-10,21600.43,INR,Active
17592,24184,73,Savings,2023-06-17,2216.61,INR,Active
17593,1446,32,Current,2018-03-24,16716.57,INR,Active
17594,6400,8,Business,2025-04-26,14223.63,INR,Active
17595,17854,50,Savings,2019-02-23,6746.21,INR,Active
17596,1721,83,Savings,2017-05-30,8723.23,INR,Active
17597,22208,37,Business,2011-08-20,23660.38,INR,Active
17598,18111,17,Premium,2014-10-20,3263.08,INR,Closed
17599,19088,87,Savings,2023-07-09,6228.22,INR,Active
17600,22961,27,Savings,2021-02-16,10886.16,INR,Active
17601,9317,83,Current,2015-09-25,2485.79,INR,Active
17602,9080,12,Savings,2015-06-22,41676.19,INR,Active
17603,14246,96,Savings,2015-03-21,10933.25,INR,Active
17604,18727,95,Savings,2018-03-26,7593.79,INR,Active
17605,11636,99,Savings,2017-11-26,3117.45,INR,Active
17606,10687,37,Savings,2015-01-03,44076.61,INR,Active
17607,4379,30,Savings,2014-09-14,135806.15,INR,Active
17608,13142,11,Savings,2021-08-19,3418.0,INR,Active
17609,12719,9,Current,2016-09-12,18334.24,INR,Active
17610,5123,35,Salary,2014-06-27,6952.32,INR,Active
17611,7901,59,Savings,2023-11-06,22907.36,INR,Active
17612,15663,67,Savings,2016-03-30,51750.27,INR,Closed
17613,1507,59,Savings,2021-10-24,56240.45,INR,Active
17614,22416,36,Salary,2025-01-01,71975.5,INR,Active
17615,24601,24,Savings,2024-12-11,12340.44,INR,Active
17616,18023,60,Premium,2023-01-10,20439.89,INR,Active
17617,19113,14,Salary,2019-12-26,18369.58,INR,Active
17618,5277,66,Salary,2012-07-08,22065.96,INR,Active
17619,70,60,Savings,2024-04-14,6173.85,INR,Active
17620,3914,55,Savings,2022-08-25,6916.41,INR,Active
17621,12576,12,Savings,2018-05-29,3287.21,INR,Active
17622,10977,46,Savings,2019-06-25,4433.8,INR,Dormant
17623,17910,57,Savings,2020-03-24,68574.13,INR,Active
17624,3166,21,Current,2017-05-22,9948.46,INR,Active
17625,2627,16,Savings,2024-05-02,15727.42,INR,Active
17626,5069,77,Savings,2014-08-02,9622.43,INR,Active
17627,17616,48,Business,2023-03-27,15561.68,INR,Active
17628,21936,7,Savings,2013-05-20,44379.94,INR,Active
17629,19405,100,Savings,2018-04-09,22462.25,INR,Dormant
17630,20718,98,Business,2023-10-11,3814.75,INR,Active
17631,3480,39,Savings,2014-08-28,7267.65,INR,Active
17632,24672,21,Savings,2021-04-16,4947.63,INR,Active
17633,5082,84,Salary,2019-07-09,1145.8,INR,Dormant
17634,15480,70,Savings,2019-10-14,41310.29,INR,Active
17635,2395,79,Salary,2025-07-23,45992.16,INR,Active
17636,863,44,Premium,2023-01-07,4511.15,INR,Active
17637,9257,17,Savings,2015-12-08,30343.04,INR,Dormant
17638,24421,61,Savings,2023-08-12,97685.34,INR,Active
17639,3749,67,Current,2015-11-01,43196.13,INR,Active
